City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
66,charters towers,-20.1,146.2667,93.52,28,46,10.76,AU,1635042336
67,sand,50.0,10.6,38.86,89,0,3.36,DE,1635042574
68,beringovskiy,63.05,179.3167,13.21,73,2,7.2,RU,1635042579
69,camana,-16.6228,-72.7111,62.01,80,88,7.87,PE,1635042581
70,araouane,18.9048,-3.5265,83.64,22,5,9.53,ML,1635042583
71,grindavik,63.8424,-22.4338,46.87,93,75,9.22,IS,1635042462
72,chapais,49.7834,-74.8492,33.58,91,100,1.14,CA,1635042588
73,avarua,-21.2078,-159.775,75.25,53,75,6.91,CK,1635042590
74,normandin,48.8333,-72.5321,37.53,72,100,6.91,CA,1635042593
75,manzhouli,49.6,117.4333,43.57,43,11,3.58,CN,1635042595
76,bredasdorp,-34.5322,20.0403,49.32,81,59,4.61,ZA,1635042597
77,hithadhoo,-0.6,73.0833,82.74,71,100,11.34,MV,1635042350
78,nizhniy kislyay,50.8497,40.1719,37.38,81,9,7.05,RU,1635042602
79,vila franca do campo,37.7167,-25.4333,64.81,84,91,6.29,PT,1635042604
80,hamilton,39.1834,-84.5333,55.42,89,90,0.0,US,1635042607
81,aitape,-3.1374,142.3475,83.26,79,100,9.24,PG,1635042610
82,hilo,19.7297,-155.09,80.33,70,20,8.05,US,1635042453
83,banda aceh,5.5577,95.3222,81.37,75,100,0.98,ID,1635042341
84,padang,-0.9492,100.3543,80.65,81,75,5.32,ID,1635042617
85,ribeira grande,38.5167,-28.7,67.08,63,64,11.14,PT,1635042619
86,sao joao da barra,-21.6403,-41.0511,72.34,90,5,22.68,BR,1635042621
87,kuytun,54.3419,101.5036,37.33,81,89,4.9,RU,1635042624
88,garoua,9.3,13.4,74.68,82,24,4.83,CM,1635042626
89,byron bay,-28.65,153.6167,94.05,52,53,11.41,AU,1635042622
90,el estor,15.5333,-89.35,76.01,96,98,0.78,GT,1635042630
91,kirakira,-10.4544,161.9205,87.08,67,7,12.86,SB,1635042554
92,puerto ayora,-0.7393,-90.3518,68.88,89,79,7.85,EC,1635042637
93,katsuura,35.1333,140.3,62.71,51,13,6.31,JP,1635042639
94,kruisfontein,-34.0033,24.7314,49.91,79,6,8.01,ZA,1635042642
95,saskylakh,71.9167,114.0833,6.58,94,100,13.65,RU,1635042644
96,korla,41.7597,86.1469,51.85,34,50,4.09,CN,1635042646
97,neumunster,54.0667,9.9833,46.38,95,100,4.0,DE,1635042648
98,husavik,66.0449,-17.3389,30.11,96,100,3.67,IS,1635042651
99,conselheiro lafaiete,-20.6603,-43.7861,61.97,96,24,1.59,BR,1635042403
100,thompson,55.7435,-97.8558,24.96,93,20,0.0,CA,1635042615
101,ostrovnoy,68.0531,39.5131,24.71,90,76,17.78,RU,1635042657
102,khatanga,71.9667,102.5,6.8,92,95,16.02,RU,1635042660
103,kaitangata,-46.2817,169.8464,58.98,70,84,6.44,NZ,1635042662
104,olinda,-8.0089,-34.8553,80.33,78,75,8.05,BR,1635042664
105,gornyak,50.9942,81.4661,42.6,54,97,21.39,RU,1635042667
106,georgetown,5.4112,100.3354,85.93,79,20,3.0,MY,1635042615
107,axim,4.8699,-2.2405,76.57,87,70,2.21,GH,1635042671
108,parana,-31.732,-60.5238,60.3,88,1,8.12,AR,1635042673
109,agirish,61.9247,63.0231,28.69,82,9,7.83,RU,1635042676
110,butaritari,3.0707,172.7902,81.21,72,40,7.81,KI,1635042678
111,new norfolk,-42.7826,147.0587,55.65,51,100,5.01,AU,1635042680
112,henties bay,-22.116,14.2845,57.85,93,23,8.75,NA,1635042494
113,pinawa,50.1489,-95.8811,34.07,76,36,3.83,CA,1635042685
114,dikson,73.5069,80.5464,9.19,86,100,15.61,RU,1635042687
115,boke,10.9409,-14.2967,74.84,95,100,1.88,GN,1635042689
116,lebu,-37.6167,-73.65,48.81,93,13,5.59,CL,1635042679
117,port lincoln,-34.7333,135.8667,60.3,59,15,11.32,AU,1635042471
118,samarai,-10.6167,150.6667,81.36,81,31,11.07,PG,1635042696
119,sabang,5.8933,95.3214,81.52,74,100,2.95,ID,1635042698
120,mineiros,-17.5694,-52.5511,75.76,63,2,12.3,BR,1635042700
121,djibo,14.1022,-1.6306,84.83,49,99,6.73,BF,1635042703
122,vostok,46.4856,135.8833,45.95,46,0,7.58,RU,1635042451
123,sucua,-2.4667,-78.1667,69.17,98,100,2.75,EC,1635042707
124,port alfred,-33.5906,26.891,56.64,72,27,13.65,ZA,1635042712
125,tasiilaq,65.6145,-37.6368,32.16,96,100,6.51,GL,1635042714
126,atasu,48.6814,71.6433,38.32,50,0,9.01,KZ,1635042716
127,cherskiy,68.75,161.3,-5.24,100,88,4.54,RU,1635042718
128,westport,41.1415,-73.3579,56.32,71,90,4.0,US,1635042721
129,saldanha,-33.0117,17.9442,48.25,72,0,8.7,ZA,1635042723
130,caxito,-8.5785,13.6643,75.85,86,100,2.26,AO,1635042725
131,barrow,71.2906,-156.7887,30.22,80,90,13.8,US,1635042728
132,myitkyina,25.3833,97.4,80.83,63,5,0.87,MM,1635042730
133,torbay,47.6666,-52.7314,59.77,95,90,12.66,CA,1635042732
134,elat,29.5581,34.9482,66.04,59,0,11.5,IL,1635042735
135,severo-kurilsk,50.6789,156.125,40.75,84,67,10.92,RU,1635042737
136,kieta,-6.2167,155.6333,84.15,73,19,5.37,PG,1635042739
137,touros,-5.1989,-35.4608,79.7,80,68,12.3,BR,1635042742
138,luanda,-8.8368,13.2343,75.2,83,75,8.05,AO,1635042464
139,udomlya,57.8794,34.9925,35.17,96,100,10.89,RU,1635042748
140,rayachoti,14.05,78.75,76.15,80,84,3.98,IN,1635042750
141,chokurdakh,70.6333,147.9167,-2.11,97,99,5.48,RU,1635042728
142,shubarshi,48.5872,57.1869,42.75,37,11,11.03,KZ,1635042755
143,yellowknife,62.456,-114.3525,41.56,80,75,17.27,CA,1635042757
144,los llanos de aridane,28.6585,-17.9182,64.15,78,90,4.0,ES,1635042760
145,myanaung,18.2833,95.3167,77.76,91,97,4.65,MM,1635042762
146,vila velha,-20.3297,-40.2925,73.35,88,75,8.05,BR,1635042589
147,tiksi,71.6872,128.8694,3.16,94,100,10.25,RU,1635042766
148,hobart,-42.8794,147.3294,56.01,60,75,4.0,AU,1635042612
149,veraval,20.9,70.3667,81.1,62,15,7.07,IN,1635042771
150,mackenzie,55.2999,-123.1698,43.02,75,75,2.3,CA,1635042548
151,muli,2.9167,73.5667,82.63,74,94,13.33,MV,1635042775
152,necochea,-38.5473,-58.7368,44.6,64,0,3.24,AR,1635042780
153,outlook,51.5001,-107.0513,43.36,52,100,19.66,CA,1635042784
154,bethel,41.3712,-73.414,54.55,81,90,0.0,US,1635042694
155,saint-joseph,-21.3667,55.6167,72.21,79,21,7.7,RE,1635042791
156,boende,-0.2167,20.8667,70.23,100,100,2.55,CD,1635042793
157,vardo,70.3705,31.1107,36.57,66,69,23.85,NO,1635042795
158,nikolskoye,59.7035,30.7861,34.39,91,72,8.16,RU,1635042753
159,pacific grove,36.6177,-121.9166,62.46,81,100,1.99,US,1635042743
160,alice springs,-23.7,133.8833,78.35,22,75,17.27,AU,1635042780
161,korsakovo,53.2677,37.3569,39.85,74,100,14.99,RU,1635042804
162,santo estevao,-12.4303,-39.2514,72.21,95,100,2.89,BR,1635042806
163,penzance,50.1186,-5.5371,56.08,88,88,25.55,GB,1635042808
164,cabo san lucas,22.8909,-109.9124,82.62,75,1,1.99,MX,1635042662
165,santa cruz,-17.8,-63.1667,85.46,66,20,13.8,BO,1635042771
166,gangoh,29.7667,77.25,70.74,68,92,7.92,IN,1635042815
167,moerai,-22.4333,-151.3333,70.27,71,100,10.09,PF,1635042817
168,mar del plata,-38.0023,-57.5575,53.01,72,20,1.99,AR,1635042770
169,okhotsk,59.3833,143.3,23.72,63,1,16.6,RU,1635042823
170,fano,43.8204,13.0121,57.78,89,82,5.7,IT,1635042825
171,havoysund,70.9963,24.6622,32.88,56,95,16.31,NO,1635042828
172,solenzo,12.1833,-4.0833,78.96,65,60,0.18,BF,1635042830
173,hokitika,-42.7167,170.9667,55.62,86,100,3.65,NZ,1635042832
174,ranong,9.9658,98.6348,80.53,75,100,4.76,TH,1635042837
175,alta floresta,-9.8756,-56.0861,73.13,87,21,3.53,BR,1635042841
176,grand gaube,-20.0064,57.6608,75.38,75,78,5.99,MU,1635042823
177,lakselv,70.0513,24.9718,26.42,80,90,3.44,NO,1635042554
178,aklavik,68.2191,-135.0107,29.23,95,82,3.09,CA,1635042848
179,bodri,23.1667,81.4333,73.15,56,1,2.89,IN,1635042850
180,nome,64.5011,-165.4064,32.07,74,1,4.61,US,1635042852
181,jinxiang,27.4327,120.6062,63.27,77,98,10.11,CN,1635042854
182,savannah bight,16.45,-85.85,82.0,80,85,21.54,HN,1635042857
183,susangerd,31.5608,48.1831,60.82,22,0,5.99,IR,1635042859
184,lethem,3.3803,-59.7968,79.84,73,100,9.44,GY,1635042861
185,beloha,-25.1667,45.05,68.63,78,0,3.09,MG,1635042864
186,jalu,29.0331,21.5482,68.56,41,17,10.58,LY,1635042863
187,castro,-24.7911,-50.0119,58.55,97,100,5.7,BR,1635042739
188,caravelas,-17.7125,-39.2481,74.39,90,95,3.33,BR,1635042870
189,ondjiva,-17.0667,15.7333,63.45,15,62,3.67,AO,1635042872
190,east london,-33.0153,27.9116,58.82,66,17,15.41,ZA,1635042756
191,ponta do sol,32.6667,-17.1,70.43,64,15,6.06,PT,1635042877
192,ugleuralskiy,58.9534,57.5846,36.19,90,98,6.11,RU,1635042879
193,anchorage,61.2181,-149.9003,45.68,74,40,8.01,US,1635042839
194,sao filipe,14.8961,-24.4956,78.53,68,10,9.1,CV,1635042696
195,acapulco,16.8634,-99.8901,73.22,94,90,12.66,MX,1635042750
196,yeppoon,-23.1333,150.7333,91.18,69,98,11.68,AU,1635042888
197,sitka,57.0531,-135.33,48.09,66,90,11.5,US,1635042891
198,uyuni,-20.4597,-66.825,43.41,18,0,9.37,BO,1635042893
199,twin falls,42.3505,-114.6445,49.89,57,90,4.61,US,1635042895
200,port elizabeth,-33.918,25.5701,55.69,76,0,12.66,ZA,1635042789
201,barmer,25.75,71.3833,75.06,73,0,13.6,IN,1635042900
202,jataizinho,-23.2542,-50.98,68.58,100,90,13.8,BR,1635042902
203,togur,58.3631,82.8265,46.04,78,99,17.11,RU,1635042905
204,gamboula,4.1178,15.1393,68.13,98,100,2.91,CF,1635042907
205,talnakh,69.4865,88.3972,23.02,90,100,5.93,RU,1635042658
206,luderitz,-26.6481,15.1594,56.32,69,0,15.08,NA,1635042891
207,alofi,-19.0595,-169.9187,78.69,50,99,19.57,NU,1635042914
208,mandalgovi,45.7625,106.2708,44.01,25,98,9.04,MN,1635042916
209,sabirabad,40.0095,48.4752,47.39,71,0,5.28,AZ,1635042918
210,yuanping,38.7153,112.7575,52.92,46,61,1.95,CN,1635042921
211,imuris,30.7833,-110.8667,69.13,39,100,8.68,MX,1635042923
212,ilulissat,69.2167,-51.1,23.02,74,90,14.97,GL,1635042926
213,yar-sale,66.8333,70.8333,27.82,90,96,12.48,RU,1635042794
214,itarantim,-15.6597,-40.0656,70.88,97,98,1.68,BR,1635042930
215,benin,9.5,2.25,71.49,93,93,2.53,BJ,1635042933
216,namibe,-15.1961,12.1522,63.55,73,78,5.3,AO,1635042935
217,isiro,2.7739,27.616,65.17,99,43,2.42,CD,1635042939
218,broome,42.2506,-75.833,44.2,87,90,3.44,US,1635042788
219,la ronge,55.1001,-105.2842,37.65,70,75,17.27,CA,1635042944
220,ulfborg,56.2673,8.3217,50.9,82,100,15.12,DK,1635042946
221,longyan,25.1072,117.0225,59.92,93,100,3.51,CN,1635042948
222,hervey bay,-25.2986,152.8535,89.71,78,99,16.6,AU,1635042951
223,kysyl-syr,63.8986,122.7617,34.18,84,99,11.39,RU,1635042955
224,shimoda,34.6667,138.95,64.76,61,95,10.0,JP,1635042957
225,mayahi,13.9553,7.6712,83.14,26,65,4.63,NE,1635042960
226,galle,6.0367,80.217,83.44,69,57,12.35,LK,1635042962
227,sal rei,16.1833,-22.9167,77.56,74,45,16.87,CV,1635042966
228,loralai,30.3705,68.598,57.15,25,0,3.42,PK,1635042969
229,piripiri,-4.2733,-41.7769,75.36,90,49,2.04,BR,1635042973
230,pevek,69.7008,170.3133,9.23,91,100,5.28,RU,1635042976
231,waingapu,-9.6567,120.2641,88.12,56,71,8.77,ID,1635042978
232,key west,24.5557,-81.7826,82.4,84,1,4.61,US,1635042980
233,abengourou,6.7297,-3.4964,70.7,100,100,2.21,CI,1635042983
234,flin flon,54.7682,-101.865,38.17,68,96,12.08,CA,1635042985
235,akureyri,65.6835,-18.0878,30.13,100,0,0.0,IS,1635042987
236,warri,5.5167,5.75,73.47,97,97,2.93,NG,1635042990
237,coahuayana,18.7333,-103.6833,83.68,90,100,3.33,MX,1635042992
238,wichian buri,15.6578,101.106,78.57,74,69,13.56,TH,1635042995
239,brekstad,63.687,9.6654,42.01,87,75,20.71,NO,1635042997
240,luba,3.4568,8.5547,78.49,82,80,3.33,GQ,1635042999
241,mandera,3.9366,41.867,78.17,75,10,5.75,KE,1635043001
242,abong mbang,3.9833,13.1833,66.87,99,100,2.21,CM,1635043004
243,toora-khem,52.4675,96.11,34.68,68,97,3.09,RU,1635043006
244,seoul,37.5683,126.9778,60.37,47,0,3.44,KR,1635042834
245,marawi,7.9986,124.2928,73.65,55,91,2.75,PH,1635043010
246,paamiut,61.994,-49.6678,31.26,42,94,5.23,GL,1635042735
247,longyearbyen,78.2186,15.6401,15.64,86,0,6.91,SJ,1635043015
248,taybad,34.74,60.7756,48.85,22,0,3.56,IR,1635043017
249,nara,34.6851,135.8049,63.5,36,79,2.17,JP,1635043019
250,kresttsy,58.2452,32.5165,35.46,89,100,10.25,RU,1635043022
251,scottsbluff,41.8666,-103.6672,55.83,76,40,5.75,US,1635043026
252,mahajanga,-15.7167,46.3167,73.42,88,20,0.0,MG,1635042781
253,sirsa,29.5333,75.0167,67.26,80,100,17.96,IN,1635043030
254,campo de criptana,39.4046,-3.1249,54.54,51,43,1.68,ES,1635043033
255,bonavista,48.6499,-53.1147,56.12,100,100,7.07,CA,1635043035
256,saint george,37.1041,-113.5841,68.59,34,1,1.01,US,1635042862
257,hasaki,35.7333,140.8333,68.29,45,20,4.7,JP,1635043040
258,kalabo,-14.97,22.6814,75.81,52,78,3.51,ZM,1635043042
259,rincon,32.296,-81.2354,65.86,92,1,0.0,US,1635042803
260,ginir,7.1333,40.7,54.73,57,18,5.97,ET,1635043049
261,constitucion,-35.3333,-72.4167,50.14,88,2,13.0,CL,1635043051
262,ixtapa,20.7,-105.2,83.43,84,40,0.0,MX,1635043053
263,esperance,-33.8667,121.9,73.24,39,15,12.55,AU,1635042989
264,cam ranh,11.9214,109.1591,85.96,62,20,13.8,VN,1635043058
265,barahona,18.2085,-71.1008,78.62,82,81,5.64,DO,1635043060
266,watsa,3.0372,29.5355,62.1,97,41,2.37,CD,1635043062
267,sovetskiy,61.3614,63.5842,31.42,80,52,6.78,RU,1635043067
268,maningrida,-12.0667,134.2667,92.71,46,13,14.58,AU,1635043069
269,marsciano,42.9059,12.3359,57.18,84,67,1.99,IT,1635043071
270,xingyi,24.1877,102.817,55.74,91,100,2.66,CN,1635043074
271,fomboni,-12.28,43.7425,79.48,80,97,11.32,KM,1635043076
272,koutsouras,35.0339,25.9469,65.1,65,0,5.06,GR,1635043078
273,lac du bonnet,50.2536,-96.0612,33.98,77,20,4.38,CA,1635043081
274,cabadiangan,9.7531,122.4739,83.23,76,100,7.34,PH,1635043085
275,narsaq,60.9167,-46.05,34.02,52,32,4.36,GL,1635043087
276,norman wells,65.282,-126.8329,32.04,80,75,0.0,CA,1635042836
277,maarianhamina,60.0973,19.9348,28.26,93,0,1.14,AX,1635043092
278,kirkwall,58.9848,-2.9587,55.74,87,75,12.66,GB,1635043094
